"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"9aeb806f-eccb-4b2b-babc-58cc21521199","Book10.xml","Ἑλλήνων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[7]/p[1]::353;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[7]/p[1]::360","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","regional|Hellenes|proxy","","",""
"c1e19ffc-7bc6-4307-a103-413e29c8f45e","Book10.xml","Φωκεῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[7]/p[1]::391;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[7]/p[1]::397","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"becd723d-fcbd-4140-a232-3590e215aa30","Book10.xml","Θεσσαλοὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[7]/p[1]::424;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[7]/p[1]::433","PLACE","http://pleiades.stoa.org/places/1332","Thessalia","","39.6","22.2","region","VERIFIED","regional|Thessalians|proxy","","",""
"edcd6d14-24c7-482e-9a06-cfe359975ab7","Book10.xml","στρατηγοὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::9","","","","","","","","","profession|stratêgos","","",""
"63b899a9-ff6f-400f-bfd2-0d028772a2b6","Book10.xml","Ῥοῖός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::24;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::29","PERSON","","","","","","","","male|historical|war leader|Q87192566","Roios the Ambrossian","",""
"784c468e-7c42-41d1-a50c-4c5dfaf55b97","Book10.xml","Ἀμβροσσεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::33;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::43","PLACE","http://dare.ht.lu.se/places/25173","Ambrossos/Ambryssos, Distomo|Ambrossos","-0750/2100","38.42845","22.66763","settlement","VERIFIED","male|proxy","","",""
"a6417158-a644-43ce-b358-1e4cdd87042f","Book10.xml","Ὑαμπολίτης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::48;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::58","PLACE","http://pleiades.stoa.org/places/540820","Hyampolis, Hyampolis|Hyampolis","-0550/0300","38.596346","22.905228","settlement","VERIFIED","proxy|male","","",""
"32aca2d1-ce36-4291-be6e-efbb837fb6e0","Book10.xml","Δαϊφάντης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::59;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::68","PERSON","","","","","","","","Q91121874","","",""
"a01b49e9-35c7-4cf5-8841-2db6ce54e384","Book10.xml","μάντις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::178;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::184","","","","","","","","","profession|mantis","","",""
"96a1c0ff-ffbc-4086-8fc5-c7bfd4714166","Book10.xml","Τελλίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]/add[2]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::195","PERSON","","","","","","","","male|mantis|Q11953845","Tellias the Elean","",""
"ea511f84-b0f5-408f-ab78-703fdc2e89d8","Book10.xml","Ἠλεῖος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::198;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::204","PLACE","http://dare.ht.lu.se/places/21944","Elis, Elis|Elis","-0750/0300","37.89131","21.37493","theatre,settlement","VERIFIED","male|proxy","","",""
"855f6495-3a3f-4764-800b-63053fe2dfc7","Book10.xml","Τελλίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::217;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::224","PERSON","","","","","","","","Q11953845","","",""
"16333276-b3a2-4068-b6a8-5d20a167df21","Book10.xml","Φωκεῦσι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::230;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[8]/p[1]::237","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"cc991133-af8a-4abe-b245-8de3101fb8ad","Book10.xml","Φωκεῦσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[9]/p[1]::39;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[9]/p[1]::47","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"72e1c233-a08c-405d-9817-3a6fa01fcac3","Book10.xml","λόγιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::6;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::12","","","","","","","","","work|logion","","",""
"8a591904-52d6-40d7-b1e0-e871e7afb658","Book10.xml","Φωκεῦσι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::33;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::40","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"2ee357f0-9393-48f6-be3c-853df2a214cc","Book10.xml","Ἀπόλλωνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::50;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::59","PERSON","","","","","","","","Q37340|god|Apollo","","",""
"10cc67e5-b851-408a-b1cf-a98bd8e1ddba","Book10.xml","Ἕλλησιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::75;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::82","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","regional|Hellenes|proxy","","",""
"ed68c6a9-37fc-420e-956e-36fe3f3d7b59","Book10.xml","Θεσσαλοῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::165;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::174","PLACE","http://pleiades.stoa.org/places/1332","Thessalia","","39.6","22.2","region","VERIFIED","regional|Thessalians|proxy","","",""
"62aa7bdd-3f95-44bd-98f7-89ad7b6c7786","Book10.xml","Ἀθηνᾶς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::179;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::185","PERSON","","","","","","","","god|Q37122","","",""
"561b1b1a-2239-4759-8c12-873a34e835ee","Book10.xml","Ἰτωνίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::186;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::193","","","","","","","","","epiklêsis|Athena Itônia|Q3627891","","",""
"37ae227a-4b20-4320-96a6-0d081b23c068","Book10.xml","Φῶκος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::214;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::219","PERSON","","","","","","","","Q3381352|eponym|sunthêma","Phokos","",""
"9c0ee66e-370d-4cf4-bb4c-d1f0d949c52f","Book10.xml","Φωκεῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::262;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::268","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"9333ea4a-11e0-463a-b248-68a805bb0c12","Book10.xml","Δελφοὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::283;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::290","PLACE","http://pleiades.stoa.org/places/540726","Delphi/Delphoi, Delphi|Delphi","-0750/2100","38.482289","22.501169","sanctuary,settlement","VERIFIED","built|hieron","","",""
"94bd562c-77f0-49a2-951d-2388949b1e24","Book10.xml","Ἀπόλλωνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::291;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::299","PLACE","http://arachne.dainst.org/entity/3888255","Apollo in group 'Offering of the Phokians'  Delphi (Paus. 10.1.10; Paus. 10.13.6)","","38.482335","22.500741","","VERIFIED","object|eikôn|Apollo","at Delphi","",""
"de249560-3462-4d8d-8c95-27341846317a","Book10.xml","Τελλίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::304;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::311","PLACE","http://arachne.dainst.org/entity/3888254","Telias of Elis in group 'Offering of the Phokians'  Delphi (Paus. 10.1.10; Paus. 10.13.6)","","38.482335","22.500741","","VERIFIED","object|eikôn|Tellias|Q11953845","","",""
"4e620836-0ca7-425a-a416-2d34a96b892d","Book10.xml","ἄλλοι σφίσιν ἐστρατήγησαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::348;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::373","PLACE","http://arachne.dainst.org/entity/3888415","generals in group 'Offering of the Phokians'  Delphi (Paus. 10.1.10; Paus. 10.13.6)","","38.482335","22.500741","","VERIFIED","object|eikôn|stratêgos","","",""
"484199c9-055e-40b8-9725-af81207f6a9e","Book10.xml","ἥρωας τῶν ἐπιχωρίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::393;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::412","PLACE","http://arachne.dainst.org/entity/3888414","Phokian Heroes in group 'Offering of the Phokians'  Delphi (Paus. 10.1.10; Paus. 10.13.6)","","38.482335","22.500741","","VERIFIED","object|eikôn|heroes","","",""
"e96cec52-a7da-4765-98d5-505aa22de7e5","Book10.xml","Ἀριστομέδοντός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]/term[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::447","PERSON","","","","","","","","sculptor|Q15619681","Aristomedon of Argos","",""
"3c9b925c-8633-475a-a951-0c194a70ddc2","Book10.xml","Ἀργείου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::454;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[10]/p[1]::461","PLACE","http://dare.ht.lu.se/places/21779","Argos, Argos|Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","male|proxy","","",""
"0b7331c1-1b7e-421b-accb-628530b880ee","Book10.xml","Φωκεῦσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::27;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::35","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"73ff1e40-f5c3-4887-ba47-81ef74a0e6c1","Book10.xml","ἐς τὴν Φωκίδα ἐσβολήν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::112;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::133","PLACE","","","","","","","NOT_IDENTIFIABLE","physical|esbolê|battlefield","Entry point to Phokis from the direction of Thessaly","",""
"444d3f95-ab21-475b-b9d1-aec0ecbadcf3","Book10.xml","Φωκέων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::143;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::149","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"7c2ca655-63d5-4a18-9b8e-9094c3f5cc42","Book10.xml","Θεσσαλοῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::233;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::242","PLACE","http://pleiades.stoa.org/places/1332","Thessalia","","39.6","22.2","region","VERIFIED","regional|Thessalians|proxy","","",""
"0f5e9e22-a554-4a10-96bf-bc4988e7d41f","Book10.xml","Θεσσαλῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::341;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::349","PLACE","http://pleiades.stoa.org/places/1332","Thessalia","","39.6","22.2","region","VERIFIED","regional|Thessalians|proxy","","",""
"2e84498d-3056-439e-99a9-eeec18a80787","Book10.xml","Ἠλεῖος ἦν Τελλίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::445;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::462","PERSON","","","","","","","","Q11953845","Tellias of Elis","",""
"9bd87873-f7e8-432a-bc32-37d55d9deb58","Book10.xml","Φωκεῦσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::481;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::489","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"f2f55fc0-6d30-48f3-bc35-ce16c12db8b4","Book10.xml","Θεσσαλούς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::510;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[11]/p[1]::519","PLACE","http://pleiades.stoa.org/places/1332","Thessalia","","39.6","22.2","region","VERIFIED","regional|Thessalians|proxy","","",""
"c72e3b2e-22b6-4d9a-9540-fef2abed9516","Book10.xml","Εὐρώπην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::15;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::22","PLACE","","","","","","","NOT_IDENTIFIABLE","Q46|continent","Europe","",""
"0244112f-fe37-49c4-acf7-794c648529e4","Book10.xml","Περσῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::25;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::31","PLACE","http://pleiades.stoa.org/places/922698","Persis/Pars","-0550/0640","30.5","51.5","unknown","VERIFIED","regional|Persians|proxy","","",""
"9004aba9-6da3-450f-955b-8f217e34a098","Book10.xml","Φωκέας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::60;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::66","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"898b4f12-7127-487f-a50d-89d8e7fa0a55","Book10.xml","Μήδων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::127;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::132","PLACE","http://pleiades.stoa.org/places/903080","Media/Mad(aya)","-0750/0640","34.5","46.5","region","VERIFIED","regional|Medes|proxy","army of the Medes","",""
"7ef6cd6f-0016-4a72-a2de-de85ff5c2c5d","Book10.xml","Πλαταιᾶσι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::170;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::179","PLACE","http://dare.ht.lu.se/places/21988","Plataiai, Kokkla|Plataea","-0750/0640","38.221019","23.273866","settlement","VERIFIED","battlefield","","",""
"7871c1cd-701e-4bd0-b973-c001ba8e617b","Book10.xml","Ἀμφικτυόνων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::252;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::263","PERSON","","","","","","","","Q182875","Amphictyons","",""
"2a5ecfad-003f-4329-9466-09f0e207e2ad","Book10.xml","Θεσσαλοὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::340;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::348","PLACE","http://pleiades.stoa.org/places/1332","Thessalia","","39.6","22.2","region","VERIFIED","regional|Thessalians|proxy","","",""
"6352b168-f07c-4a00-9d63-d904a378b776","Book10.xml","Φωκεῦσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::399;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::407","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"1f43c407-b5b5-40b5-8af7-d412a824e22a","Book10.xml","Φιλόμηλος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::52;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::61","PERSON","","","","","","","","Q4484273|male|war leader","Philomelos s. Theotimos, of Ledon","",""
"c183457f-74ae-440f-ab93-39a79b9523fe","Book10.xml","Θεοτίμου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::78;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::86","PERSON","","","","","","","","Q91109231","Theotimos f. Philomelos","",""
"227fb155-b6ae-401a-8823-94ba40b9fc98","Book10.xml","Φωκέων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::88;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::94","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"8cb430e3-1f8a-44d9-bf82-5d3c572bb5f9","Book10.xml","Λέδων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::135;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::140","PLACE","http://dare.ht.lu.se/places/29395","Ledon?, Modi|Ledon?","-0550/0300","38.654801","22.680539","settlement","VERIFIED","built|polis","","",""
"2d8520ab-1f5e-4ffb-b863-7e5d0d61b6a5","Book10.xml","Φωκεῦσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::148;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::156","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"79f47fab-9270-4bbb-b5dc-b824be7472a4","Book10.xml","Φιλόμηλος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::179;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::188","PERSON","","","","","","","","Q4484273|male|war leader","Philomelos s. Theotimos, of Ledon","",""
"03fe0536-fbc4-49de-a9da-fa35fdfeacca","Book10.xml","ἱερὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::257;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::262","PLACE","http://pleiades.stoa.org/places/540726","Delphi/Delphoi, Delphi|Delphi","-0750/2100","38.482289","22.501169","sanctuary,settlement","VERIFIED","built|hieron|Apollo","","",""
"68fffc91-a0c8-46eb-9bc3-63bc319b9558","Book10.xml","Δελφοῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::280;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::287","PLACE","http://dare.ht.lu.se/places/21949","Delphi/Delphoi, Delphi|Delphi","-0750/2100","38.482289","22.501169","sanctuary,settlement","VERIFIED","built|polis","","",""
"f4166b21-6e58-4a1a-a09e-15c6b8f63ca1","Book10.xml","Ἀθηναίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::322;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::330","PLACE","http://dare.ht.lu.se/places/10975","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","historical|Athenians|proxy","","",""
"7172ca15-d7dc-41df-9eef-3f088ede1b7a","Book10.xml","Λακεδαίμονος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::338;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::350","PLACE","http://pleiades.stoa.org/places/570406","Lacedaemon/Laconia","-0750/0300","37.07624042080912","22.46082645177671","region","VERIFIED","regional","","",""
"3b8d18b8-8f9e-409b-84da-6621b6d48b09","Book10.xml","Θηβαίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::384;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::391","PLACE","http://dare.ht.lu.se/places/21952","Kabeirion, Kabeirion|Thebai, Thiva|Kabeirion|Thebai/Thebae","-0750/2100","38.318092","23.255096","sanctuary,settlement","VERIFIED","historical|Thebans|proxy","","",""
"fbdaf861-e7ee-4ca4-9dd1-714fdf822718","Book10.xml","Φιλομήλου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::10;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::19","PERSON","","","","","","","","Q4484273|historical|male|war leader","","",""
"5c989b58-1b4a-45a5-a0f7-21a834ece945","Book10.xml","Φωκέων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::63;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::69","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"3bc92d00-9ed5-4a97-bbf7-fa357195062e","Book10.xml","Δελφῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::191;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::197","PLACE","http://dare.ht.lu.se/places/21949","Delphi/Delphoi, Delphi|Delphi","-0750/2100","38.482289","22.501169","sanctuary,settlement","VERIFIED","Delphians|proxy|historical","","",""
"43161ce2-fd14-449f-ad36-2f654e4dab88","Book10.xml","κατάληψιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::198;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::207","EVENT","","","","","","","","katalêpsis|tx:356 BCE","Seizure of Delphi by Phocians","",""
"63ebb9ee-f5a0-4fd5-91f7-07441202af56","Book10.xml","Φωκεῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::222;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::228","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"7e37140c-de3e-4440-b13c-09b6cd52540a","Book10.xml","Ἡρακλείδου μὲν πρυτανεύοντος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::229;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::257","EVENT","","","","","","","","tx:356 BCE","Herakleides was prytany in Delphi","",""
"e95105da-c8e3-4526-a396-b79325836feb","Book10.xml","Δελφοῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::261;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::268","PLACE","http://dare.ht.lu.se/places/21949","Delphi/Delphoi, Delphi|Delphi","-0750/2100","38.482289","22.501169","sanctuary,settlement","VERIFIED","built|polis","","",""
"010c24bc-c120-4900-926c-f9b1aade3ace","Book10.xml","Ἀγαθοκλέους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::273;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::284","PERSON","","","","","","","","Q87986289","Agathokles Athenian archon 357/356 BCE","",""
"f5f3e533-0400-47e6-ac8a-525066bd8328","Book10.xml","Ἀθήνῃσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::285;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::293","PLACE","http://dare.ht.lu.se/places/10975","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","","","",""
"88361ba3-2aef-4cc3-a26e-750b3d5082fe","Book10.xml","ἄρχοντος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::294;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::302","EVENT","","","","","","","","Q108823667|tx:357 BCE","Archonship of Agathocles","",""
"9116bbdc-0da2-4da8-9175-6108568a89fa","Book10.xml","τετάρτῳ δὲ ἔτει πέμπτης Ὀλυμπιάδος ἐπὶ ταῖς ἑκατόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::304;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::354","EVENT","","","","","","","","Q57337797|tx:Olympiad 105.4|tx:356 BCE","105th Olympiad, when Proros of Kyrene won the footrace","",""
