"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"8122cafb-074f-4276-846d-0c1affb6b995","Book6.xml","Σικυωνίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::327;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::336","PLACE","http://pleiades.stoa.org/places/570668","Sicyon, Vasiliko|Sicyon/Demetrias","-0750/0300","37.98336","22.71135","settlement","VERIFIED","male|Sicyonian|proxy","","",""
"f557e738-34eb-4e9d-aec7-0b3ac136507f","Book6.xml","Κλέωνός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]/term[2]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::347","PERSON","","","","","","","","Q5131686","","",""
"1b4d4c6c-7928-4821-a2d8-8370dd04d31d","Book6.xml","εἰκών","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::356;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::361","PLACE","http://arachne.dainst.org/entity/3586513","Portrait statue: Deinolochos (athlete)  Olympia (Paus. 6.1.4-5)","","37.638043","21.630599","","VERIFIED","eikôn","","",""
"9f6a4c33-3880-48c5-8e98-05a65a06a01f","Book6.xml","Ἀρχιδάμου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::10;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::19","PERSON","","","","","","","","Q313731","","",""
"e857fe78-532c-4aef-9b18-7c7baa8f214d","Book6.xml","Κυνίσκαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::20;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::28","PERSON","","","","","","","","Q267195","","",""
"e3f570ee-25c8-4a66-b007-a67a1d299cd7","Book6.xml","πρότερον ἔτι ἐδήλωσα ἐν τοῖς λόγοις οἳ ἐς τοὺς βασιλέας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::83;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::138","","","","","","","","","work|logos|Pausanias|3.8.1|xref","","",""
"64d9c60e-40c4-4d75-8fb9-d90fb2d6d518","Book6.xml","Λακεδαιμονίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::144;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::157","PLACE","http://pleiades.stoa.org/places/570406","Lacedaemon/Laconia","-0750/0300","37.07624042080912","22.46082645177671","region","VERIFIED","historical|Lakedaimonians|proxy","","",""
"cc569907-a8cf-4f76-b020-428182897d0a","Book6.xml","Ὀλυμπίᾳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::182;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::189","PLACE","http://pleiades.stoa.org/places/570531","Olympia, Archaia Olympia|Olympia","-0750/0300","37.637849","21.630126","palaistra,sanctuary,temple-2","VERIFIED","","","",""
"a74aecd9-9e6e-4a3c-abc5-a65827387d87","Book6.xml","ἀνδριάντα τοῦ Τρωίλου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::199;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::220","PLACE","http://arachne.dainst.org/entity/3586514","Portrait statue: Troilos (athlete)  Olympia (Paus. 6.1.4-5)","","37.638043","21.630599","","VERIFIED","object|andrias","","",""
"bfd19d22-9b60-463f-ab2c-3a114a69c3df","Book6.xml","λίθου κρηπὶς καὶ ἅρμα τε ἵππων καὶ ἀνὴρ ἡνίοχος καὶ αὐτῆς Κυνίσκας εἰκών","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::221;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::293","PLACE","http://arachne.dainst.org/entity/4020527","Statue offering on marble Sockel: Kyniska with horse chariot and chariot harness  Olympia (Paus. 6.1.6; Paus. 5.12.5)","","37.638043","21.630599","","VERIFIED","built|arma|eikôn|Kyniska|Paus","","",""
