"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"94c0667a-296a-4104-9f17-b073bfd5d6b8","Book8.xml","Ἀσίῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::359;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::363","PERSON","","","","","","","","Q730625|male|poet","Asius","",""
"aabf27c8-71d5-46ed-bf8a-5676269ebb50","Book8.xml","Ἀντίθεον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]/quote[1]/l[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]/quote[1]/l[1]::8","","","","","","","","","BEGIN","","",""
"fc314628-d6fb-4092-9d2c-ae40a88c7a85","Book8.xml","Πελασγὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]/quote[1]/l[1]::12;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]/quote[1]/l[1]::20","PERSON","","","","","","","","Q1636827","","",""
"82c86c8a-a120-4d7b-9f66-792296b38481","Book8.xml","εἴη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]/quote[1]/l[2]::40;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]/quote[1]/l[2]::43","","","","","","","","","END","","",""
"4a3cd594-3107-4b41-9df9-5be81a80be31","Book8.xml","Πελασγὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::8","PERSON","","","","","","","","Q1636827","","",""
"793f0d4e-e108-4da1-a8f9-4b82473f01c4","Book8.xml","νῦν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::201;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::204","","","","","","","","","tx:Paus","even now","",""
"f3fa6c88-39d4-4618-9744-c622b71542d9","Book8.xml","Εὔβοιαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::213;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::220","PLACE","http://dare.ht.lu.se/places/41413","Euboea Ins./Euboia, Euboia|Euboea (island)","-0550/-0330","38.53","23.87","island","VERIFIED","regional|island","","",""
"942feb49-c2f3-46fe-a888-40fa1a99a264","Book8.xml","Φωκίδι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::243;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::249","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional","","",""
"1ba3f01a-da27-4517-826a-c0416e60d479","Book8.xml","Πελασγός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::444;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[5]/p[1]::452","PERSON","","","","","","","","Q1636827","","",""
"d82e4d56-e04c-4cfe-b7e6-41df72f540a4","Book8.xml","Πελασγοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::127;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[6]/p[1]::135","PERSON","","","","","","","","Q1636827","","",""
