PlaceID,Lat,Lon,Name,Region,Part of,Location,Type,Passages,Wikidata,Manto,ToposText,URL,Pleiades,Notes,Arachne
"412","37.0363","22.4502","Amyclae (Laconia)","Lakonia Bk3","Lakonia Bk3","","[""polisma""]","[""2.16.4"",""2.16.6"",""3.1.3"",""3.10.8"",""3.16.2"",""3.18.6"",""3.18.7"",""3.19.6"",""3.2.6"",""3.20.3"",""3.20.6"",""4.14.2"",""4.18.3"",""5.11.4""]","https://wikidata.org/wiki/Q13074886","","https://topostext.org/place/370224UAmy","","https://pleiades.stoa.org/places/570074","Amyklai",""
"413","37.5033","23.3484","Sanctuary of Pan Lyterios in Troizen, below the Acropolis","Troizenia Bk2","Troizen (Troizenia)","Troizen (Troizenia)","[""hieron""]","[""2.32.6""]","https://wikidata.org/wiki/Q134037941","","","","","",""
"414","36.503959","22.362287","Hippola","Lakonia Bk3","Lakonia Bk3","","[""polis""]","[""3.25.9""]","https://wikidata.org/wiki/Q60790133","","","","https://pleiades.stoa.org/places/570294","",""
"415","37.617","22.156","Mylaon river","Arcadia Bk8","Arcadia Bk8","","[""river""]","[""8.36.1"",""8.36.2""]","","","","","https://pleiades.stoa.org/places/570492","river flowing past Methydrion",""
"416","37.89174","22.87548","sanctuary of Aphrodite on Acrocorinth","Corinthia Bk2","Acrocorinth","","[""temple""]","[""2.5.1""]","https://wikidata.org/wiki/Q57559776","","https://topostext.org/place/379229SAph","","","",""
"417","37.5","22.3","Kalliai/Kallia","Arcadia Bk8","Tripolis","Tripolis","[""settlement"",""village kome""]","[""8.27.4"",""8.27.7""]","https://wikidata.org/wiki/Q48781569","","","","https://pleiades.stoa.org/places/573270","",""
"418","37.9834","22.7145","Marble altar of Helios behind Heraion at Sicyon","","","Sicyon (Sikyonia)","[""altar""]","[""2.11.1""]","","","","","","",""
"419","41.25","24.750000000000004","Sapaike","Thrace (Europe)","Thrace (Europe)","","[""chora/region""]","[""7.10.6"",""7.10.7""]","https://wikidata.org/wiki/Q3625075","","","","https://pleiades.stoa.org/places/501601","",""
"420","37.9756065","23.721502000000005","Temple of Hephaestus, Athens","Athenai Bk1","Athenai Bk1","","[""temple""]","[""1.14.6""]","https://wikidata.org/wiki/Q756824","","","","https://pleiades.stoa.org/places/558659669","Temple of Hephaistos",""
"421","37.0821","22.4237","Phrouria guardhouses? at Sparta","Lakonia Bk3","Sparta","Sparta","[""building""]","[""3.12.8""]","","","","","","",""
"422","38.2176","24.0268","Sanctuary and temple of Nemesis at Rhamnous","Attica Bk1","Rhamnous","","[""hieron"",""temple""]","[""1.33.2""]","https://wikidata.org/wiki/Q94946184","","https://topostext.org/place/382240SNem","","https://pleiades.stoa.org/places/580034","",""
"423","37.846299","22.649131","Tombs of Aras's children on the Arantinos hill","Phlious Bk2","Arantinos Lophos","Arantinos Lophos","[""tomb mnema""]","[""2.12.5""]","https://wikidata.org/wiki/Q136487337","https://resource.manto.unh.edu/10158689","","","","",""
"424","38.596346","22.905228","Well at Hyampolis, the only water source but rain","Phokis Bk10","Hyampolis","Hyampolis","[""well""]","[""10.35.6""]","","","","","","",""
"425","36.763663","22.562341","Acropolis of Gythion","Lakonia Bk3","Gythion","Gythion","[""acropolis""]","[""3.21.9""]","https://wikidata.org/wiki/Q124616546","","","","","",""
"426","38.58344","22.66931","Tithorea/Neon","Phokis Bk10","Phokis Bk10","","[""settlement""]","[""10.1.1"",""10.2.4"",""10.3.2"",""10.32.10"",""10.32.11"",""10.32.12"",""10.32.14"",""10.32.17"",""10.32.19"",""10.32.8"",""10.32.9"",""10.33.1"",""2.29.3"",""2.4.3"",""9.17.4""]","https://wikidata.org/wiki/Q56697763","","","","https://pleiades.stoa.org/places/541152","",""
"427","38.1705","22.33439","Gaios sanctuary of Ge Eurysternos, Achaia","Achaia Bk7","Achaia Bk7","","[""hieron""]","[""7.25.13""]","https://wikidata.org/wiki/Q134037132","","","","","",""
"428","37.997","23.34285","temple of Apollo Agraios and Artemis Agrotera in Megara","Megarid Bk1","Megara (Megarid)","Megara (Megarid)","[""temple""]","[""1.41.3"",""1.41.6""]","https://wikidata.org/wiki/Q124644625","","","","","",""
"429","38.6684","26.75261","Temple of Athena at Phokaia","Asia Minor (Asia)","Phocaea","Phocaea","[""temple""]","[""7.5.4""]","","","","","","",""
"430","37.027","21.695","Tomb of Thrasymedes outside Pylos","Messenia Bk4","Pylos/Palace of Nestor (Messenia)","Pylos/Palace of Nestor (Messenia)","[""tomb mnema""]","[""4.36.2""]","https://wikidata.org/wiki/Q136487402","https://resource.manto.unh.edu/10146598","","","","",""
"431","38.082","21.73","temple of Tyche in Pharae","Achaia Bk7","Pharae (Achaia)","Pharae (Achaia)","[""temple""]","[""4.30.3""]","","","","","","",""
"432","38.498583","23.448834","Glaukos' Leap, by the sea at Anthedon","Boiotia Bk9","Anthedon","Anthedon","[""mythic/historic site""]","[""9.22.6""]","","","","","","",""
"433","38.1850025","23.2505528","Pass through Kithairon","Boiotia Bk9","Kithairon (mountain)","Kithairon (mountain)","[""pass""]","[""9.13.7""]","","","","","","",""
"434","37.9373","23.706200000000003","Altars of the heroes, Phaleron","Attica Bk1","Phaleron","Phaleron","[""altar""]","[""1.1.4""]","","","","","","",""
"435","37.67","22.9","Akte","Argolid Bk2","Argolid Bk2","Argolid Bk2","[""chora/region""]","[""2.8.5""]","https://wikidata.org/wiki/Q25044670","","","","https://pleiades.stoa.org/places/573068","eastern extreme of Argolid peninsula",""
"436","38.3824","23.4069","Thermodon (river in Boeotia)","Boiotia Bk9","Boiotia Bk9","","[""river""]","[""9.19.3""]","https://wikidata.org/wiki/Q60791109","","","","https://pleiades.stoa.org/places/543884","",""
"437","38.58344","22.66931","Temple of Asklepios Archagetas near Tithorea","Phokis Bk10","Sanctuary of Asklepios near Tithorea","Sanctuary of Asklepios near Tithorea","[""temple""]","[""10.32.12""]","","","","","","unlocated. 70 stades would put it in a different polis",""
"438","37.6316","22.7195","Walls of Argos","Argolid Bk2","Argos (Argolid)","Argos (Argolid)","[""city walls""]","[""2.20.9"",""3.5.9""]","","","","","","",""
"439","37.9816","23.7168","Demosion Sema Aigina, Athens","Athenai Bk1","Demosion Sema war graves, Athens","","[""tomb taphos""]","[""1.29.7""]","","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"440","38.493128","23.160772","Sanctuary of Demeter at Kopai","Boiotia Bk9","Kopai","Kopai","[""hieron""]","[""9.24.1""]","https://wikidata.org/wiki/Q134037709","","","","","",""
"441","37.5292362","27.2774885","Miletus","Asia Minor (Asia)","Ionia (region)","","[""polis""]","[""1.35.6"",""10.33.2"",""2.5.3"",""5.1.5"",""7.2.11"",""7.2.4"",""7.2.5"",""7.24.5"",""7.5.10"",""7.5.4"",""8.24.11""]","https://wikidata.org/wiki/Q169460","","","","https://pleiades.stoa.org/places/599799","",""
"442","37.9717","23.7257","south wall of the Acropolis of Athens","Athenai Bk1","Athenian Acropolis (Athens)","Athenian Acropolis (Athens)","[""fortification""]","[""1.25.2""]","","","","","","",""
"443","37.637849","21.630126","Altar of Artemis Agrotera at Olympia in front of Prytaneion","Eleia Bk5 Bk6","Olympia","Olympia","[""altar""]","[""5.15.8""]","","","","","","",""
"444","38.3191","23.3178","sanctuary of Lysian Dionysos in Thebes near theater","Boiotia Bk9","Thebes (Boeotia)","Thebes (Boeotia)","[""hieron""]","[""9.16.6""]","https://wikidata.org/wiki/Q134037823","","","","","santuary of Dionysus Lysius",""
"445","42.42102875","11.75274412","Etruria/Tuscia","Italia (Europe)","Italia (Europe)","","[""chora/region""]","[""5.12.5""]","https://wikidata.org/wiki/Q206730","","","","https://pleiades.stoa.org/places/413122","",""
"446","37.5227","23.4803","Enclosure of Sanctuary of Poseidon in Kalaureia","Troizenia Bk2","Poseidon of Kalaureia (Poros)","Poseidon of Kalaureia (Poros)","[""enclosure""]","[""2.33.3""]","","","","","","",""
"447","38.385259","23.00169","Triton small winter torrent by temple of Athena, Alalkomenai","Boiotia Bk9","Alalkomenai","Alalkomenai","[""river""]","[""9.33.7""]","","","","","","",""
"448","37.9834","22.7145","Temple of Athena at Sicyon, built by Epopeus as victory offering","Sikyonia Bk2","Sicyon (Sikyonia)","Sicyon (Sikyonia)","[""temple""]","[""2.6.3""]","","","","","","",""
"449","38.355639","23.479833","Heleon","Boiotia Bk9","Boiotia Bk9","","[""mountain oros""]","[""1.29.6""]","","","","","https://pleiades.stoa.org/places/579946","",""
"450","37.6316","22.7195","Gymnasium of Kylarabis in Argos","Argolid Bk2","Argos (Argolid)","Argos (Argolid)","[""gymnasium""]","[""2.22.8""]","https://wikidata.org/wiki/Q133054612","","","","","",""
"451","37.414","22.1273","Myropolis stoa in agora of Megalopolis, built from Spartan spoils","Arcadia Bk8","Agora of Megalopolis","Agora of Megalopolis","[""stoa""]","[""8.30.7""]","","","","","","",""
"452","38.62687","22.50592","Sanctuary of Apollo at Lilaia","Phokis Bk10","Lilaia","Lilaia","[""hieron""]","[""10.33.4""]","https://wikidata.org/wiki/Q134037267","","","","","",""
"453","37.74991","23.42372","Aigina island Bk2","","Saronic Gulf","","[""island""]","[""10.30.4"",""2.29.10"",""2.29.2"",""2.29.5"",""2.29.6"",""2.30.3"",""2.30.4"",""2.30.5"",""2.38.5"",""2.5.2"",""3.4.2"",""3.4.3"",""5.25.13"",""8.42.10""]","https://wikidata.org/wiki/Q191082","","","https://imperium.ahlfeldt.se/places/43633","https://pleiades.stoa.org/places/579844","Aegina",""
"454","40.2","26.4","Hellespontus","Asia (continent)","Asia Minor (Asia)","","[""strait""]","[""1.29.10"",""1.29.13"",""1.6.5"",""10.15.3"",""3.17.8"",""3.4.9"",""9.27.1""]","https://wikidata.org/wiki/Q6514","","","","https://pleiades.stoa.org/places/501434","",""
"455","36.9683","22.9925","Kyphanta (Lakonia)","Lakonia Bk3","Lakonia Bk3","","[""settlement""]","[""3.24.2"",""3.24.3""]","https://wikidata.org/wiki/Q16549019","","https://topostext.org/place/370230PKyp","","https://pleiades.stoa.org/places/570398","",""
"456","38.1286","22.3777","Sanctuary of Apollo at Aigeira","Achaia Bk7","Aigeira (Achaia)","Aigeira (Achaia)","[""hieron""]","[""7.26.6""]","https://wikidata.org/wiki/Q134037146","","","","","",""
"457","39.3842","22.7426","Hypereia spring (Magnesia)","Hellas (Europe)","Pherai","","[""spring pege""]","[""7.26.4""]","https://wikidata.org/wiki/Q107588079","","https://topostext.org/place/394227WHyp","","","",""
"458","36.466","22.933","Onougnathos cape (Lakonia)","Lakonia Bk3","Lakonia Bk3","","[""cape""]","[""3.22.10"",""3.23.1""]","https://wikidata.org/wiki/Q96408","","https://topostext.org/place/365229LOno","","https://pleiades.stoa.org/places/570533","",""
"459","41.012379","28.975925999999998","Byzantium","Thrace (Europe)","Thrace (Europe)","","[""polis""]","[""4.31.5""]","https://wikidata.org/wiki/Q23725","","","","https://pleiades.stoa.org/places/520985","",""
"460","37.3321","22.4167","Iasos","Lakonia Bk3","Lakonia Bk3","","[""polisma""]","[""7.13.7""]","https://wikidata.org/wiki/Q60791654","","","","https://pleiades.stoa.org/places/570335","",""
"461","36.696","22.527","Promontory with temple of Diktynne and Smenos river to left","Lakonia Bk3","Lakonia Bk3","","[""cape""]","[""3.24.9""]","","","","","","",""
"462","37.5292362","27.2774885","Asterios","Ionia (region)","Lade (island)","Lade (island)","[""island""]","[""1.35.6""]","","","","","","islet near Lade, burial site of Asterius",""
"463","37.975","23.723000000000003","Temple of Demeter and Kore in the Eleusinion, Athens","Athenai Bk1","City Eleusinion at Athens","","[""temple""]","[""1.14.1""]","","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"464","38.9471678","27.0057354","Caicus (river)","Asia Minor (Asia)","Aeolis","","[""river""]","[""1.10.4"",""5.13.3"",""5.24.6"",""7.16.1"",""8.4.9"",""8.45.7"",""9.18.4"",""9.5.14""]","https://wikidata.org/wiki/Q1737602","","","","https://pleiades.stoa.org/places/550491","",""
"465","38.59375","23.08241","Korseia","Boiotia Bk9","Boiotia Bk9","","[""polisma""]","[""9.24.5""]","https://wikidata.org/wiki/Q13580762","","","","https://pleiades.stoa.org/places/540882","",""
"466","37.9816","23.7168","grave of those who fought Cassander, Athens Demosion Sema","Athenai Bk1","Demosion Sema war graves, Athens","Demosion Sema war graves, Athens","[""tomb mnema""]","[""1.29.7""]","","","","","","",""
"467","37.871725","21.892903","Cypress trees maidens around tomb of Alkmaion at Psophis","Arcadia Bk8","Psophis","Psophis","[""cypress grove""]","[""8.24.7""]","","","","","","",""
"468","37.72491","22.36505","Trachy (mountain)","Arcadia Bk8","Orchomenos (Arcadia)","","[""mountain oros""]","[""8.13.4""]","https://wikidata.org/wiki/Q16331617","","","","https://pleiades.stoa.org/places/570744","",""
"469","37.083","22.435","Artemis Ortheia sanctuary in Sparta","Lakonia Bk3","Sparta","","[""hieron""]","[""3.16.7"",""3.17.1"",""8.23.1""]","https://wikidata.org/wiki/Q550466","https://resource.manto.unh.edu/10150351","https://topostext.org/place/371224SArt","https://imperium.ahlfeldt.se/places/22844","","",""
"470","38.1286","22.3777","pediment of temple in Apollo sanctuary at Aigeira","Achaia Bk7","Sanctuary of Apollo at Aigeira","Sanctuary of Apollo at Aigeira","[""pediment""]","[""7.26.6""]","","","","","","",""
"471","38.3191","23.3178","Tomb of Pindar at the hippodrome of Thebes","Boiotia Bk9","Thebes (Boeotia)","Thebes (Boeotia)","[""tomb mnema""]","[""9.23.2""]","https://wikidata.org/wiki/Q136487504","","","","","",""
"472","37.4526","22.3289","Ancient acropolis of Pallantion","Arcadia Bk8","Pallantion (Arkadia)","","[""acropolis"",""hill""]","[""8.44.5""]","https://wikidata.org/wiki/Q133963408","","","","","",""
"473","37.2","21.8","Unnamed battlefied with charadra (ravine)","Messenia Bk4","Messenia Bk4","Messenia Bk4","[""chorion""]","[""4.7.4""]","","","","","","",""
"474","37.027","21.695","Palace of Nestor","Messenia Bk4","Pylos/Palace of Nestor (Messenia)","Pylos/Palace of Nestor (Messenia)","[""building""]","[""4.3.7""]","https://wikidata.org/wiki/Q2047396","","","","","",""
"475","37.9686","23.7329","Delphinium lawcourt, Athens","Athenai Bk1","Athenai Bk1","","[""law court""]","[""1.28.10""]","https://wikidata.org/wiki/Q56063656","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","Apollo Delphinios lawcourt",""
"476","39.3801999","16.2544973","Crathis/Crater (river)","Italia (Europe)","Italia (Europe)","","[""river""]","[""7.25.11"",""8.15.9""]","https://wikidata.org/wiki/Q660005","","","","https://pleiades.stoa.org/places/452315","river of Calabria named after Krathis in Achaia",""
"477","38.2197","22.0299","Rhypes sanct. (Achaia)","Achaia Bk7","Achaia Bk7","","[""hieron""]","[""7.23.4""]","https://wikidata.org/wiki/Q2148349","","https://topostext.org/place/382220URhy","","","",""
"478","38.324","21.86","Bolinaios (river)","Achaia Bk7","Achaia Bk7","","[""river""]","[""7.23.4""]","https://wikidata.org/wiki/Q3566513","","","","https://pleiades.stoa.org/places/570157","",""
"479","37.0821","22.4237","Heroon of Oibalos at Sparta","Lakonia Bk3","Sparta","Sparta","[""heroon""]","[""3.15.10""]","https://wikidata.org/wiki/Q124616568","","","","","",""
"480","38.3074","23.5841","Tanagra (Boeotia)","Boiotia Bk9","Tanagraia","","[""polis""]","[""1.29.6"",""1.29.9"",""1.34.1"",""3.11.8"",""5.10.4"",""9.20.1"",""9.20.3"",""9.22.1"",""9.22.2"",""9.22.3"",""9.22.4""]","https://wikidata.org/wiki/Q56259452","","https://topostext.org/place/383236PTan","","https://pleiades.stoa.org/places/580114","",""
"481","37.0821","22.4237","Hill in Sparta near Kolonos","Lakonia Bk3","Sparta","Sparta","[""hill""]","[""3.13.8""]","","","","","","",""
"482","37.6316","22.7195","Sanctuary of the Horae in Argos","Argolid Bk2","Argos (Argolid)","Argos (Argolid)","[""hieron""]","[""2.20.5""]","https://wikidata.org/wiki/Q134037441","","","","","",""
"483","37.997","23.34285","straight street in Megara","Megarid Bk1","Megara (Megarid)","Megara (Megarid)","[""road hodos""]","[""1.44.2""]","","","","","","",""
"484","37.6181","22.3933","Heroon of Podares in agora of Mantineia","Arcadia Bk8","Agora of Mantineia","Agora of Mantineia","[""heroon""]","[""8.9.9""]","https://wikidata.org/wiki/Q136487489","","","","","",""
"485","38.077545","22.413941","Sanctuary of Artemis at Phelloe","Achaia Bk7","Phelloe","Phelloe","[""hieron""]","[""7.26.11""]","https://wikidata.org/wiki/Q134037190","","","","","",""
"486","37.730833","22.756111","Tomb of Clytemnestra and Aigisthos, Mycenae","Argolid Bk2","Mycenae","Mycenae","[""tomb mnema""]","[""2.16.7""]","https://wikidata.org/wiki/Q136487408","https://resource.manto.unh.edu/10159510","","","","a bit further away from the wall of Mycenae",""
"487","38.3191","23.3178","Sanctuary of Zeus Hypsistos at Thebes","Boiotia Bk9","Thebes (Boeotia)","Thebes (Boeotia)","[""hieron""]","[""9.8.5""]","https://wikidata.org/wiki/Q134037867","https://resource.manto.unh.edu/10771941","","","","",""
"488","38.368","21.553","Kalliroe spring at harbor of Kalydon","Aitolia region","Harbor of Kalydon","Harbor of Kalydon","[""spring pege""]","[""7.21.5""]","","https://resource.manto.unh.edu/10274407","","","","",""
"489","38.3997","21.8313","Temple of Poseidon on the sea at Naupaktos","Aitolia region","Naupaktos","Naupaktos","[""temple""]","[""10.38.12""]","","","","","","",""
"490","37.97209","23.72641","Hephaistos altar, Acropolis of Athens","Athenai Bk1","Athenian Acropolis (Athens)","","[""altar""]","[""1.26.5""]","","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"491","37.397274","25.268194","Harbor of Delos, sheltered by Rheneia","Aegean Sea (Hellas)","Delos island","Delos island","[""harbor limen""]","[""4.36.6""]","","","","","","",""
"492","37.4075","21.842","Tomb of Lepreus, allegedly buried in Phigaleia but tomb unknown to Phigaleians","Arcadia Bk8","Phigaleia","Phigaleia","[""tomb mnema""]","[""5.5.4""]","","","","","","",""
"493","37.5033","23.3484","Sanctuary of Poseidon Phytalmios at Troizen, outside walls","Troizenia Bk2","Troizen (Troizenia)","Troizen (Troizenia)","[""hieron""]","[""2.32.8""]","https://wikidata.org/wiki/Q134037925","","","","","",""
