person,personLabel,genderLabel,personDescription,entityLabel,death,fatherLabel,motherLabel,birthplaceLabel,article,father,mother,birthplace,gender,periodLabel
http://www.wikidata.org/entity/Q21993047,Charmides of Elis,male,ancient Greek olympian,human,,,,Ancient Elis,,,,http://www.wikidata.org/entity/Q6536845,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043462,Charmides statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q57339233,Charmon,,epithet of Zeus at Mantinea,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q658260,Charon of Lampsacus,male,"ancient Greek writer, son of Pythes",human,-0500-01-01T00:00:00Z,,,Lampsacus,,,,http://www.wikidata.org/entity/Q1229422,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1067665,Charops,,epithet of Heracles,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q16187680,Chartas of Sparta,male,ancient Greek sculptor,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043440,Cheilon statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043637,Cheimon statue at Argos,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043488,Cheimon statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q131295289,Chelydorea,,,mountain,,,,,,,,,,
http://www.wikidata.org/entity/Q57383622,Chera,,"CHERA , æ, Gr . Χῆρα, ας, ein Beynamen der Juno, welcher Temenus, der sie erzog, einen Tempel unter diesem Namen errichtete, als sie sich vom Jupiter getrennet hatte, und in ihrer Einsamkeit, als eine Witwe,",epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q124822396,Chest of Cypselus in the Heraion at Olympia,,"carved cedar-wood box seen by Pausanias, offering of the Cypselids of Corinth",chest,,,,,,,,,,
http://www.wikidata.org/entity/Q107043522,Chionis ? statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q11944338,Chionis of Corinth,male,sculpteur antique,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1074481,Chios,male,"son of Poseidon, eponym of Chios island, water deity in Greek mythology",mythological Greek character,,Poseidon,,,https://en.wikipedia.org/wiki/Chios_(mythology),http://www.wikidata.org/entity/Q41127,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1074481,Chios,male,"son of Poseidon, eponym of Chios island, water deity in Greek mythology",water deity,,Poseidon,,,https://en.wikipedia.org/wiki/Chios_(mythology),http://www.wikidata.org/entity/Q41127,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124616341,Chitôn building in Sparta,,Ancient place in Lakonia attested by Pausanias (3.16.2),building,,,,,,,,,,
http://www.wikidata.org/entity/Q1075809,Choerilus,male,ancient Athenian writer of tragedies,human,-0500-01-01T00:00:00Z,,,Athens,https://en.wikipedia.org/wiki/Choerilus_(playwright),,,http://www.wikidata.org/entity/Q1524,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q22914951,Choerilus of Elis,male,ancient Olympic boxer,human,,,,Ancient Elis,,,,http://www.wikidata.org/entity/Q6536845,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043613,Choirilos statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q115706159,Choreia,female,Maenad leader in Dionysus' expedition against Argos,Maenad,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q5113800,Chromia,female,mythical daughter of Itonus,mythological Greek character,,Itonus,,,https://en.wikipedia.org/wiki/Chromia,http://www.wikidata.org/entity/Q4205332,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q126478913,Chronius of Orchomenos,male,mythical founder of Artemis Hegemone sanctuary in Tegea,human whose existence is disputed,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q3697283,Chrysanthis,female,Greek mythological figure,mythological Greek character,,,,,https://en.wikipedia.org/wiki/Chrysanthis,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q320660,Chrysaor,male,mythical character,mythological Greek character,,Poseidon,Medusa,,https://en.wikipedia.org/wiki/Chrysaor,http://www.wikidata.org/entity/Q41127,http://www.wikidata.org/entity/Q160730,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q57426646,Chryses,male,mythical child of Chrysogeneia and Poseidon,mythological Greek character,,Poseidon,Chrysogeneia,,,http://www.wikidata.org/entity/Q41127,http://www.wikidata.org/entity/Q1088827,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1043413,Chrysippus,male,son of Pelops,mythological Greek character,,Pelops,Danais,,https://en.wikipedia.org/wiki/Chrysippus_of_Elis,http://www.wikidata.org/entity/Q192485,http://www.wikidata.org/entity/Q10466497,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1043413,Chrysippus,male,son of Pelops,mythological Greek character,,Pelops,Axioche,,https://en.wikipedia.org/wiki/Chrysippus_of_Elis,http://www.wikidata.org/entity/Q192485,http://www.wikidata.org/entity/Q931321,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q5114615,Chrysis,female,Argive priestess of Hera,human,,,,,https://en.wikipedia.org/wiki/Chrysis_(priestess),,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q57438557,Chrysorthe,female,lover of Apollo,mythological Greek character,,Orthopolis,,,https://en.wikipedia.org/wiki/Chrysorthe,http://www.wikidata.org/entity/Q1554419,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q11916249,Chthonia,,ancient festival of Demeter in Hermione,religious and cultural festive day,,,,,,,,,,
